source,source_variant,current_destination,intermediate_targets,final_target,redirect_hops_apex_https,final_status,final_host,final_scheme,self_canonical,indexable,query_preservation_expected,safe_for_www_direct_rule,reason
/บริการ/รับซื้อ-gopro,unicode,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-gopro,encoded,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/blog/how-to-reset-playstation,ascii,/blog,/blog,/blog,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/blog/check-nintendo-joycon,ascii,/blog,/blog,/blog,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/บริการ/รับซื้อโน๊ตบุ๊คเปิดไม่ติด/,unicode,/บริการ/รับซื้อโน๊ตบุ๊คเปิดไม่ติด,,/บริการ/รับซื้อโน๊ตบุ๊คเปิดไม่ติด,0,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/บริการ/รับซื้อเลนส์,unicode,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B8%AA%E0%B9%8C,encoded,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/บริการ/รับซื้อ-hdd,unicode,/บริการ/รับซื้อ-ssd,/บริการ/รับซื้อ-ssd,/บริการ/รับซื้อ-ssd,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-hdd,encoded,/บริการ/รับซื้อ-ssd,/บริการ/รับซื้อ-ssd,/บริการ/รับซื้อ-ssd,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/บริการ/รับซื้อ-storage-nas,unicode,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-storage-nas,encoded,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-hdd,unicode,/บริการ/รับซื้อ-ssd,/บริการ/รับซื้อ-ssd,/บริการ/รับซื้อ-ssd,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-hdd,encoded,/บริการ/รับซื้อ-ssd,/บริการ/รับซื้อ-ssd,/บริการ/รับซื้อ-ssd,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-gopro,unicode,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-gopro,encoded,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อเลนส์,unicode,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B8%AA%E0%B9%8C,encoded,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-storage-nas,unicode,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-storage-nas,encoded,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ,unicode,/รับซื้อสินค้าไอที,/รับซื้อสินค้าไอที,/รับซื้อสินค้าไอที,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD,encoded,/รับซื้อสินค้าไอที,/รับซื้อสินค้าไอที,/รับซื้อสินค้าไอที,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/บริการ/รับซื้อสินค้าไอที,unicode,/รับซื้อสินค้าไอที,/รับซื้อสินค้าไอที,/รับซื้อสินค้าไอที,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%9A%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%84%E0%B9%89%E0%B8%B2%E0%B9%84%E0%B8%AD%E0%B8%97%E0%B8%B5,encoded,/รับซื้อสินค้าไอที,/รับซื้อสินค้าไอที,/รับซื้อสินค้าไอที,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-hdd-กาฬสินธุ์,unicode,/รับซื้อ/รับซื้อ-ssd-กาฬสินธุ์,/รับซื้อ/รับซื้อ-ssd-กาฬสินธุ์,/รับซื้อ/รับซื้อ-ssd-กาฬสินธุ์,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-hdd-%E0%B8%81%E0%B8%B2%E0%B8%AC%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%98%E0%B8%B8%E0%B9%8C,encoded,/รับซื้อ/รับซื้อ-ssd-กาฬสินธุ์,/รับซื้อ/รับซื้อ-ssd-กาฬสินธุ์,/รับซื้อ/รับซื้อ-ssd-กาฬสินธุ์,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-gopro-กาฬสินธุ์,unicode,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-gopro-%E0%B8%81%E0%B8%B2%E0%B8%AC%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%98%E0%B8%B8%E0%B9%8C,encoded,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อเลนส์-กาฬสินธุ์,unicode,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B8%AA%E0%B9%8C-%E0%B8%81%E0%B8%B2%E0%B8%AC%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%98%E0%B8%B8%E0%B9%8C,encoded,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-storage-nas-กาฬสินธุ์,unicode,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-storage-nas-%E0%B8%81%E0%B8%B2%E0%B8%AC%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%98%E0%B8%B8%E0%B9%8C,encoded,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-hdd-ขอนแก่น,unicode,/รับซื้อ/รับซื้อ-ssd-ขอนแก่น,/รับซื้อ/รับซื้อ-ssd-ขอนแก่น,/รับซื้อ/รับซื้อ-ssd-ขอนแก่น,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-hdd-%E0%B8%82%E0%B8%AD%E0%B8%99%E0%B9%81%E0%B8%81%E0%B9%88%E0%B8%99,encoded,/รับซื้อ/รับซื้อ-ssd-ขอนแก่น,/รับซื้อ/รับซื้อ-ssd-ขอนแก่น,/รับซื้อ/รับซื้อ-ssd-ขอนแก่น,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-gopro-ขอนแก่น,unicode,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-gopro-%E0%B8%82%E0%B8%AD%E0%B8%99%E0%B9%81%E0%B8%81%E0%B9%88%E0%B8%99,encoded,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อเลนส์-ขอนแก่น,unicode,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B8%AA%E0%B9%8C-%E0%B8%82%E0%B8%AD%E0%B8%99%E0%B9%81%E0%B8%81%E0%B9%88%E0%B8%99,encoded,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-storage-nas-ขอนแก่น,unicode,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-storage-nas-%E0%B8%82%E0%B8%AD%E0%B8%99%E0%B9%81%E0%B8%81%E0%B9%88%E0%B8%99,encoded,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-hdd-ชัยภูมิ,unicode,/รับซื้อ/รับซื้อ-ssd-ชัยภูมิ,/รับซื้อ/รับซื้อ-ssd-ชัยภูมิ,/รับซื้อ/รับซื้อ-ssd-ชัยภูมิ,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-hdd-%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%A0%E0%B8%B9%E0%B8%A1%E0%B8%B4,encoded,/รับซื้อ/รับซื้อ-ssd-ชัยภูมิ,/รับซื้อ/รับซื้อ-ssd-ชัยภูมิ,/รับซื้อ/รับซื้อ-ssd-ชัยภูมิ,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-gopro-ชัยภูมิ,unicode,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-gopro-%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%A0%E0%B8%B9%E0%B8%A1%E0%B8%B4,encoded,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อเลนส์-ชัยภูมิ,unicode,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B8%AA%E0%B9%8C-%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%A0%E0%B8%B9%E0%B8%A1%E0%B8%B4,encoded,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-storage-nas-ชัยภูมิ,unicode,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-storage-nas-%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%A0%E0%B8%B9%E0%B8%A1%E0%B8%B4,encoded,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-hdd-นครพนม,unicode,/รับซื้อ/รับซื้อ-ssd-นครพนม,/รับซื้อ/รับซื้อ-ssd-นครพนม,/รับซื้อ/รับซื้อ-ssd-นครพนม,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-hdd-%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9E%E0%B8%99%E0%B8%A1,encoded,/รับซื้อ/รับซื้อ-ssd-นครพนม,/รับซื้อ/รับซื้อ-ssd-นครพนม,/รับซื้อ/รับซื้อ-ssd-นครพนม,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-gopro-นครพนม,unicode,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-gopro-%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9E%E0%B8%99%E0%B8%A1,encoded,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อเลนส์-นครพนม,unicode,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B8%AA%E0%B9%8C-%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9E%E0%B8%99%E0%B8%A1,encoded,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-storage-nas-นครพนม,unicode,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-storage-nas-%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%9E%E0%B8%99%E0%B8%A1,encoded,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-hdd-นครราชสีมา,unicode,/รับซื้อ/รับซื้อ-ssd-นครราชสีมา,/รับซื้อ/รับซื้อ-ssd-นครราชสีมา,/รับซื้อ/รับซื้อ-ssd-นครราชสีมา,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-hdd-%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%AA%E0%B8%B5%E0%B8%A1%E0%B8%B2,encoded,/รับซื้อ/รับซื้อ-ssd-นครราชสีมา,/รับซื้อ/รับซื้อ-ssd-นครราชสีมา,/รับซื้อ/รับซื้อ-ssd-นครราชสีมา,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-gopro-นครราชสีมา,unicode,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD-gopro-%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%AA%E0%B8%B5%E0%B8%A1%E0%B8%B2,encoded,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,/บริการ/รับซื้อ-gopro-action-camera,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อเลนส์-นครราชสีมา,unicode,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD/%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%99%E0%B8%AA%E0%B9%8C-%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%AA%E0%B8%B5%E0%B8%A1%E0%B8%B2,encoded,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,/บริการ/รับซื้อเลนส์กล้อง,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
/รับซื้อ/รับซื้อ-storage-nas-นครราชสีมา,unicode,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,/บริการ/รับซื้อ-nas,1,ASSUMED_200_PENDING_PROD,amphon.co.th,https,ASSUMED,ASSUMED,yes,yes,ok
