url,source_file,page_type,indexable,canonical,sitemap,inbound_links,unique_inbound_sources,outbound_links,unique_outbound_targets,click_depth,breadcrumb_links,navigation_links,footer_links,contextual_links,related_content_links,thin_content_flag,cannibalization_cluster,priority_class,status
"/รับซื้อ/รับซื้อของสะสม-กาฬสินธุ์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของสะสม-กาฬสินธุ์","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อของสะสม-ขอนแก่น","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของสะสม-ขอนแก่น","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อของสะสม-ชัยภูมิ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของสะสม-ชัยภูมิ","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อของสะสม-นครพนม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของสะสม-นครพนม","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อของสะสม-นครราชสีมา","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของสะสม-นครราชสีมา","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อของสะสม-บึงกาฬ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของสะสม-บึงกาฬ","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อของสะสม-บุรีรัมย์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของสะสม-บุรีรัมย์","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อของสะสม-มหาสารคาม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของสะสม-มหาสารคาม","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อของสะสม-มุกดาหาร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของสะสม-มุกดาหาร","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อของสะสม-ยโสธร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของสะสม-ยโสธร","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อของสะสม-ร้อยเอ็ด","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของสะสม-ร้อยเอ็ด","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อของสะสม-ศรีสะเกษ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของสะสม-ศรีสะเกษ","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อของสะสม-สกลนคร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของสะสม-สกลนคร","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อของสะสม-สุรินทร์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของสะสม-สุรินทร์","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อของสะสม-หนองคาย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของสะสม-หนองคาย","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อของสะสม-หนองบัวลำภู","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของสะสม-หนองบัวลำภู","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อของสะสม-อำนาจเจริญ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของสะสม-อำนาจเจริญ","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อของสะสม-อุดรธานี","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของสะสม-อุดรธานี","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อของสะสม-อุบลราชธานี","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของสะสม-อุบลราชธานี","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อของสะสม-เลย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของสะสม-เลย","yes","2","2","","","","yes","global","global","","","yes","","DEFER_TO_F04","DEFER_TO_F04"
"/รับซื้อ/รับซื้อของไอทีเสีย-กาฬสินธุ์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-กาฬสินธุ์","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อของไอทีเสีย-ขอนแก่น","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-ขอนแก่น","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อของไอทีเสีย-ชัยภูมิ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-ชัยภูมิ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อของไอทีเสีย-นครพนม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-นครพนม","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อของไอทีเสีย-นครราชสีมา","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-นครราชสีมา","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อของไอทีเสีย-บึงกาฬ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-บึงกาฬ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อของไอทีเสีย-บุรีรัมย์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-บุรีรัมย์","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อของไอทีเสีย-มหาสารคาม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-มหาสารคาม","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อของไอทีเสีย-มุกดาหาร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-มุกดาหาร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อของไอทีเสีย-ยโสธร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-ยโสธร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อของไอทีเสีย-ร้อยเอ็ด","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-ร้อยเอ็ด","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อของไอทีเสีย-ศรีสะเกษ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-ศรีสะเกษ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อของไอทีเสีย-สกลนคร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-สกลนคร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อของไอทีเสีย-สุรินทร์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-สุรินทร์","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อของไอทีเสีย-หนองคาย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-หนองคาย","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อของไอทีเสีย-หนองบัวลำภู","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-หนองบัวลำภู","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อของไอทีเสีย-อำนาจเจริญ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-อำนาจเจริญ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อของไอทีเสีย-อุดรธานี","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-อุดรธานี","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อของไอทีเสีย-อุบลราชธานี","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-อุบลราชธานี","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อของไอทีเสีย-เลย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อของไอทีเสีย-เลย","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมบริษัท-กาฬสินธุ์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมบริษัท-กาฬสินธุ์","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมบริษัท-ขอนแก่น","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมบริษัท-ขอนแก่น","yes","2","2","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อคอมบริษัท-ชัยภูมิ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมบริษัท-ชัยภูมิ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมบริษัท-นครพนม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมบริษัท-นครพนม","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมบริษัท-นครราชสีมา","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมบริษัท-นครราชสีมา","yes","2","2","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อคอมบริษัท-บึงกาฬ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมบริษัท-บึงกาฬ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมบริษัท-บุรีรัมย์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมบริษัท-บุรีรัมย์","yes","2","2","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อคอมบริษัท-มหาสารคาม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมบริษัท-มหาสารคาม","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมบริษัท-มุกดาหาร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมบริษัท-มุกดาหาร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมบริษัท-ยโสธร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมบริษัท-ยโสธร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมบริษัท-ร้อยเอ็ด","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมบริษัท-ร้อยเอ็ด","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมบริษัท-ศรีสะเกษ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมบริษัท-ศรีสะเกษ","yes","2","2","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อคอมบริษัท-สกลนคร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมบริษัท-สกลนคร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมบริษัท-สุรินทร์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมบริษัท-สุรินทร์","yes","2","2","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อคอมบริษัท-หนองคาย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมบริษัท-หนองคาย","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมบริษัท-หนองบัวลำภู","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมบริษัท-หนองบัวลำภู","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมบริษัท-อำนาจเจริญ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมบริษัท-อำนาจเจริญ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมบริษัท-อุดรธานี","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมบริษัท-อุดรธานี","yes","2","2","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อคอมบริษัท-อุบลราชธานี","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมบริษัท-อุบลราชธานี","yes","3","3","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อคอมบริษัท-เลย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมบริษัท-เลย","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมพิวเตอร์-กาฬสินธุ์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมพิวเตอร์-กาฬสินธุ์","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมพิวเตอร์-ขอนแก่น","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมพิวเตอร์-ขอนแก่น","yes","2","2","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อคอมพิวเตอร์-ชัยภูมิ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมพิวเตอร์-ชัยภูมิ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมพิวเตอร์-นครพนม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมพิวเตอร์-นครพนม","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมพิวเตอร์-นครราชสีมา","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมพิวเตอร์-นครราชสีมา","yes","2","2","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อคอมพิวเตอร์-บึงกาฬ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมพิวเตอร์-บึงกาฬ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมพิวเตอร์-บุรีรัมย์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมพิวเตอร์-บุรีรัมย์","yes","2","2","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อคอมพิวเตอร์-มหาสารคาม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมพิวเตอร์-มหาสารคาม","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมพิวเตอร์-มุกดาหาร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมพิวเตอร์-มุกดาหาร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมพิวเตอร์-ยโสธร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมพิวเตอร์-ยโสธร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมพิวเตอร์-ร้อยเอ็ด","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมพิวเตอร์-ร้อยเอ็ด","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมพิวเตอร์-ศรีสะเกษ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมพิวเตอร์-ศรีสะเกษ","yes","2","2","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อคอมพิวเตอร์-สกลนคร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมพิวเตอร์-สกลนคร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมพิวเตอร์-สุรินทร์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมพิวเตอร์-สุรินทร์","yes","2","2","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อคอมพิวเตอร์-หนองคาย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมพิวเตอร์-หนองคาย","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมพิวเตอร์-หนองบัวลำภู","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมพิวเตอร์-หนองบัวลำภู","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมพิวเตอร์-อำนาจเจริญ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมพิวเตอร์-อำนาจเจริญ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมพิวเตอร์-อุดรธานี","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมพิวเตอร์-อุดรธานี","yes","2","2","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อคอมพิวเตอร์-อุบลราชธานี","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมพิวเตอร์-อุบลราชธานี","yes","2","2","","","","yes","global","global","","","no","","P2","STRENGTHEN_SELECTIVE"
"/รับซื้อ/รับซื้อคอมพิวเตอร์-เลย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมพิวเตอร์-เลย","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมเกมมิ่ง-กาฬสินธุ์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมเกมมิ่ง-กาฬสินธุ์","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมเกมมิ่ง-ขอนแก่น","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมเกมมิ่ง-ขอนแก่น","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมเกมมิ่ง-ชัยภูมิ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมเกมมิ่ง-ชัยภูมิ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมเกมมิ่ง-นครพนม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมเกมมิ่ง-นครพนม","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมเกมมิ่ง-นครราชสีมา","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมเกมมิ่ง-นครราชสีมา","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมเกมมิ่ง-บึงกาฬ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมเกมมิ่ง-บึงกาฬ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมเกมมิ่ง-บุรีรัมย์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมเกมมิ่ง-บุรีรัมย์","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมเกมมิ่ง-มหาสารคาม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมเกมมิ่ง-มหาสารคาม","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมเกมมิ่ง-มุกดาหาร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมเกมมิ่ง-มุกดาหาร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมเกมมิ่ง-ยโสธร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมเกมมิ่ง-ยโสธร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมเกมมิ่ง-ร้อยเอ็ด","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมเกมมิ่ง-ร้อยเอ็ด","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมเกมมิ่ง-ศรีสะเกษ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมเกมมิ่ง-ศรีสะเกษ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมเกมมิ่ง-สกลนคร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมเกมมิ่ง-สกลนคร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมเกมมิ่ง-สุรินทร์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมเกมมิ่ง-สุรินทร์","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมเกมมิ่ง-หนองคาย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมเกมมิ่ง-หนองคาย","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมเกมมิ่ง-หนองบัวลำภู","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมเกมมิ่ง-หนองบัวลำภู","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมเกมมิ่ง-อำนาจเจริญ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมเกมมิ่ง-อำนาจเจริญ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมเกมมิ่ง-อุดรธานี","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมเกมมิ่ง-อุดรธานี","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมเกมมิ่ง-อุบลราชธานี","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมเกมมิ่ง-อุบลราชธานี","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อคอมเกมมิ่ง-เลย","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อคอมเกมมิ่ง-เลย","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อจอคอม-กาฬสินธุ์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อจอคอม-กาฬสินธุ์","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อจอคอม-ขอนแก่น","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อจอคอม-ขอนแก่น","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อจอคอม-ชัยภูมิ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อจอคอม-ชัยภูมิ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อจอคอม-นครพนม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อจอคอม-นครพนม","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อจอคอม-นครราชสีมา","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อจอคอม-นครราชสีมา","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อจอคอม-บึงกาฬ","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อจอคอม-บึงกาฬ","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อจอคอม-บุรีรัมย์","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อจอคอม-บุรีรัมย์","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อจอคอม-มหาสารคาม","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อจอคอม-มหาสารคาม","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
"/รับซื้อ/รับซื้อจอคอม-มุกดาหาร","","service-x-location","yes","https://amphon.co.th/รับซื้อ/รับซื้อจอคอม-มุกดาหาร","yes","2","2","","","","yes","global","global","","","no","","P3","KEEP_AS_IS"
